geo_sk,geo_key,current_region,current_gouvernorat,current_localite,current_code_postal,approved_region,approved_gouvernorat,approved_delegation,approved_localite,approved_code_postal,approval_status,reviewer_comment,review_decision_rule,geo_audit_status,confidence_score,matched_source_field,matched_reference_key
4257,UNKNOWN|06101999|UNKNOWN|DENDEN|UNKNOWN,UNKNOWN,06101999,DENDEN,UNKNOWN,GRAND TUNIS,MANOUBA,MANOUBA,DENDEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|MANOUBA|DENDEN|UNKNOWN
4370,UNKNOWN|BARDO|BARDO|LE BARDO|UNKNOWN,BARDO,BARDO,LE BARDO,UNKNOWN,GRAND TUNIS,TUNIS,LE BARDO,LE BARDO,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|LE BARDO|LE BARDO|UNKNOWN
4371,UNKNOWN|BARDO|LE BARDO|LE BARDO|UNKNOWN,LE BARDO,BARDO,LE BARDO,UNKNOWN,GRAND TUNIS,TUNIS,LE BARDO,LE BARDO,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|LE BARDO|LE BARDO|UNKNOWN
4372,UNKNOWN|BARDO|TUNIS|BARDO|UNKNOWN,TUNIS,BARDO,BARDO,UNKNOWN,GRAND TUNIS,TUNIS,LE BARDO,LE BARDO,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|TUNIS|LE BARDO|LE BARDO|UNKNOWN
4373,UNKNOWN|BARDO|TUNIS|TUNIS|UNKNOWN,TUNIS,BARDO,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4374,UNKNOWN|BARDO|UNKNOWN|BARDO|UNKNOWN,UNKNOWN,BARDO,BARDO,UNKNOWN,GRAND TUNIS,TUNIS,LE BARDO,LE BARDO,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|TUNIS|LE BARDO|LE BARDO|UNKNOWN
4376,UNKNOWN|BARGOU|BARGOU|BARGOU|UNKNOWN,BARGOU,BARGOU,BARGOU,UNKNOWN,NORD OUEST,SILIANA,BARGOU,BARGOU,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|SILIANA|BARGOU|BARGOU|UNKNOWN
4377,UNKNOWN|BARGOU|SILIANA|BARGOU|UNKNOWN,SILIANA,BARGOU,BARGOU,UNKNOWN,NORD OUEST,SILIANA,BARGOU,BARGOU,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|SILIANA|BARGOU|BARGOU|UNKNOWN
4378,UNKNOWN|BEB EJEBLI|TUNIS|TUNIS|UNKNOWN,TUNIS,BEB EJEBLI,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
339,TUNISIE|BEJA|MEJEZ|MEJEZ EL BAB|UNKNOWN,MEJEZ,BEJA,MEJEZ EL BAB,UNKNOWN,NORD OUEST,BEJA,MEDJEZ EL BAB,MEDJEZ EL BAB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD OUEST|BEJA|MEDJEZ EL BAB|MEDJEZ EL BAB|UNKNOWN
341,TUNISIE|BEJA|MEJEZ EL|MEJEZ EL BAB|UNKNOWN,MEJEZ EL,BEJA,MEJEZ EL BAB,UNKNOWN,NORD OUEST,BEJA,MEDJEZ EL BAB,MEDJEZ EL BAB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD OUEST|BEJA|MEDJEZ EL BAB|MEDJEZ EL BAB|UNKNOWN
355,TUNISIE|BEJA|MEJEZ EL BAB|MEJEZ EL BAB|UNKNOWN,MEJEZ EL BAB,BEJA,MEJEZ EL BAB,UNKNOWN,NORD OUEST,BEJA,MEDJEZ EL BAB,MEDJEZ EL BAB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD OUEST|BEJA|MEDJEZ EL BAB|MEDJEZ EL BAB|UNKNOWN
4381,UNKNOWN|BEMBLA|MONASTIR|BEMBLA|UNKNOWN,MONASTIR,BEMBLA,BEMBLA,UNKNOWN,CENTRE EST,MONASTIR,BEMBLA,BEMBLA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MONASTIR|BEMBLA|BEMBLA|UNKNOWN
421,TUNISIE|BEN AROUS|BEN AROUS|HAMMAM CHATT|UNKNOWN,BEN AROUS,BEN AROUS,HAMMAM CHATT,UNKNOWN,GRAND TUNIS,BEN AROUS,HAMMAM CHOTT,HAMMAM CHOTT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|HAMMAM CHOTT|HAMMAM CHOTT|UNKNOWN
426,TUNISIE|BEN AROUS|BEN AROUS|MOUROUJ|UNKNOWN,BEN AROUS,BEN AROUS,MOUROUJ,UNKNOWN,GRAND TUNIS,BEN AROUS,EL MOUROUJ,EL MOUROUJ,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|EL MOUROUJ|EL MOUROUJ|UNKNOWN
429,TUNISIE|BEN AROUS|BEN AROUS|NOUVELLE MEDINA|UNKNOWN,BEN AROUS,BEN AROUS,NOUVELLE MEDINA,UNKNOWN,GRAND TUNIS,BEN AROUS,MEDINA JEDIDA,MEDINA JEDIDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|MEDINA JEDIDA|MEDINA JEDIDA|UNKNOWN
435,TUNISIE|BEN AROUS|BENA ROUS|HAMMAM CHATT|UNKNOWN,BENA ROUS,BEN AROUS,HAMMAM CHATT,UNKNOWN,GRAND TUNIS,BEN AROUS,HAMMAM CHOTT,HAMMAM CHOTT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|HAMMAM CHOTT|HAMMAM CHOTT|UNKNOWN
437,TUNISIE|BEN AROUS|BOU|BOU MHEL|UNKNOWN,BOU,BEN AROUS,BOU MHEL,UNKNOWN,GRAND TUNIS,BEN AROUS,BOU MHEL EL BASSATINE,BOU MHEL EL BASSATINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|BOU MHEL EL BASSATINE|BOU MHEL EL BASSATINE|UNKNOWN
438,TUNISIE|BEN AROUS|BOU MHEL|BOU MHEL|UNKNOWN,BOU MHEL,BEN AROUS,BOU MHEL,UNKNOWN,GRAND TUNIS,BEN AROUS,BOU MHEL EL BASSATINE,BOU MHEL EL BASSATINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|BOU MHEL EL BASSATINE|BOU MHEL EL BASSATINE|UNKNOWN
441,TUNISIE|BEN AROUS|BOU MHEL EL BASSATIN|BOU MHEL|UNKNOWN,BOU MHEL EL BASSATIN,BEN AROUS,BOU MHEL,UNKNOWN,GRAND TUNIS,BEN AROUS,BOU MHEL EL BASSATINE,BOU MHEL EL BASSATINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|BOU MHEL EL BASSATINE|BOU MHEL EL BASSATINE|UNKNOWN
493,TUNISIE|BEN AROUS|EL MOUROUJ|MOUROUJ|UNKNOWN,EL MOUROUJ,BEN AROUS,MOUROUJ,UNKNOWN,GRAND TUNIS,BEN AROUS,EL MOUROUJ,EL MOUROUJ,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|EL MOUROUJ|EL MOUROUJ|UNKNOWN
565,TUNISIE|BEN AROUS|HAMMAM|HAMMAM CHATT|UNKNOWN,HAMMAM,BEN AROUS,HAMMAM CHATT,UNKNOWN,GRAND TUNIS,BEN AROUS,HAMMAM CHOTT,HAMMAM CHOTT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|HAMMAM CHOTT|HAMMAM CHOTT|UNKNOWN
569,TUNISIE|BEN AROUS|HAMMAM CHAT|HAMMAM CHATT|UNKNOWN,HAMMAM CHAT,BEN AROUS,HAMMAM CHATT,UNKNOWN,GRAND TUNIS,BEN AROUS,HAMMAM CHOTT,HAMMAM CHOTT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|HAMMAM CHOTT|HAMMAM CHOTT|UNKNOWN
572,TUNISIE|BEN AROUS|HAMMAM CHATT|HAMMAM CHATT|UNKNOWN,HAMMAM CHATT,BEN AROUS,HAMMAM CHATT,UNKNOWN,GRAND TUNIS,BEN AROUS,HAMMAM CHOTT,HAMMAM CHOTT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|HAMMAM CHOTT|HAMMAM CHOTT|UNKNOWN
606,TUNISIE|BEN AROUS|MOHAM|MOHAMADIA|UNKNOWN,MOHAM,BEN AROUS,MOHAMADIA,UNKNOWN,GRAND TUNIS,BEN AROUS,MOHAMEDIA,MOHAMEDIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|MOHAMEDIA|MOHAMEDIA|UNKNOWN
607,TUNISIE|BEN AROUS|MOHAMA|MOHAMADIA|UNKNOWN,MOHAMA,BEN AROUS,MOHAMADIA,UNKNOWN,GRAND TUNIS,BEN AROUS,MOHAMEDIA,MOHAMEDIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|MOHAMEDIA|MOHAMEDIA|UNKNOWN
624,TUNISIE|BEN AROUS|MOHAMADIA|MOHAMADIA|UNKNOWN,MOHAMADIA,BEN AROUS,MOHAMADIA,UNKNOWN,GRAND TUNIS,BEN AROUS,MOHAMEDIA,MOHAMEDIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|MOHAMEDIA|MOHAMEDIA|UNKNOWN
657,TUNISIE|BEN AROUS|NOUVELLE|NOUVELLE MEDINA|UNKNOWN,NOUVELLE,BEN AROUS,NOUVELLE MEDINA,UNKNOWN,GRAND TUNIS,BEN AROUS,MEDINA JEDIDA,MEDINA JEDIDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|MEDINA JEDIDA|MEDINA JEDIDA|UNKNOWN
661,TUNISIE|BEN AROUS|NOUVELLE MEDINA|NOUVELLE MEDINA|UNKNOWN,NOUVELLE MEDINA,BEN AROUS,NOUVELLE MEDINA,UNKNOWN,GRAND TUNIS,BEN AROUS,MEDINA JEDIDA,MEDINA JEDIDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|MEDINA JEDIDA|MEDINA JEDIDA|UNKNOWN
702,TUNISIE|BEN AROUS|TUNIS|NOUVELLE MEDINA|UNKNOWN,TUNIS,BEN AROUS,NOUVELLE MEDINA,UNKNOWN,GRAND TUNIS,BEN AROUS,MEDINA JEDIDA,MEDINA JEDIDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|MEDINA JEDIDA|MEDINA JEDIDA|UNKNOWN
715,TUNISIE|BEN AROUS|UNKNOWN|HAMMAM CHATT|UNKNOWN,UNKNOWN,BEN AROUS,HAMMAM CHATT,UNKNOWN,GRAND TUNIS,BEN AROUS,HAMMAM CHOTT,HAMMAM CHOTT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,GRAND TUNIS|BEN AROUS|HAMMAM CHOTT|HAMMAM CHOTT|UNKNOWN
4383,UNKNOWN|BEN AROUSE|BEN AROUS|BEN AROUS|UNKNOWN,BEN AROUS,BEN AROUSE,BEN AROUS,UNKNOWN,GRAND TUNIS,BEN AROUS,BEN AROUS,BEN AROUS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|BEN AROUS|BEN AROUS|UNKNOWN
4390,UNKNOWN|BENI KHIAR|NABEUL|BENI KHIAR|UNKNOWN,NABEUL,BENI KHIAR,BENI KHIAR,UNKNOWN,NORD EST,NABEUL,BENI KHIAR,BENI KHIAR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|BENI KHIAR|BENI KHIAR|UNKNOWN
4391,UNKNOWN|BENI KHIAR|NABEUL|NABEUL|UNKNOWN,NABEUL,BENI KHIAR,NABEUL,UNKNOWN,NORD EST,NABEUL,NABEUL,NABEUL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|NABEUL|NABEUL|UNKNOWN
4392,UNKNOWN|BG|UNKNOWN|GABES|UNKNOWN,UNKNOWN,BG,GABES,UNKNOWN,SUD EST,GABES,GABES,GABES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,SUD EST|GABES|GABES|GABES|UNKNOWN
4397,UNKNOWN|BIR LAHMAR|TUNIS|TUNIS|UNKNOWN,TUNIS,BIR LAHMAR,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
826,TUNISIE|BIZERTE|MENZEL JEMIL|ML JEMIL|UNKNOWN,MENZEL JEMIL,BIZERTE,ML JEMIL,UNKNOWN,NORD EST,BIZERTE,MENZEL JEMIL,MENZEL JEMIL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD EST|BIZERTE|MENZEL JEMIL|MENZEL JEMIL|UNKNOWN
848,TUNISIE|BIZERTE|SEJNAN|SEJNANE|UNKNOWN,SEJNAN,BIZERTE,SEJNANE,UNKNOWN,NORD EST,BIZERTE,SEJNENE,SEJNENE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD EST|BIZERTE|SEJNENE|SEJNENE|UNKNOWN
852,TUNISIE|BIZERTE|SEJNANE|SEJNANE|UNKNOWN,SEJNANE,BIZERTE,SEJNANE,UNKNOWN,NORD EST,BIZERTE,SEJNENE,SEJNENE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD EST|BIZERTE|SEJNENE|SEJNENE|UNKNOWN
4399,UNKNOWN|BIZERTE NOR|BIZERTE|BIZERTE|UNKNOWN,BIZERTE,BIZERTE NOR,BIZERTE,UNKNOWN,NORD EST,BIZERTE,BIZERTE,BIZERTE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|BIZERTE|BIZERTE|BIZERTE|UNKNOWN
4400,UNKNOWN|BIZEZRTE|BIZERTE|BIZERTE|UNKNOWN,BIZERTE,BIZEZRTE,BIZERTE,UNKNOWN,NORD EST,BIZERTE,BIZERTE,BIZERTE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|BIZERTE|BIZERTE|BIZERTE|UNKNOWN
4401,UNKNOWN|BIZRETE|BIZERTE|BIZERTE|UNKNOWN,BIZERTE,BIZRETE,BIZERTE,UNKNOWN,NORD EST,BIZERTE,BIZERTE,BIZERTE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|BIZERTE|BIZERTE|BIZERTE|UNKNOWN
4402,UNKNOWN|BORJ CEDRIA|BEN AROUS|BEN AROUS|UNKNOWN,BEN AROUS,BORJ CEDRIA,BEN AROUS,UNKNOWN,GRAND TUNIS,BEN AROUS,BEN AROUS,BEN AROUS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|BEN AROUS|BEN AROUS|UNKNOWN
4404,UNKNOWN|BORJ CEDRIA|TUNIS|TUNIS|UNKNOWN,TUNIS,BORJ CEDRIA,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4405,UNKNOWN|BORJ LOUZIR|ARIANA|ARIANA|UNKNOWN,ARIANA,BORJ LOUZIR,ARIANA,UNKNOWN,GRAND TUNIS,ARIANA,ARIANA,ARIANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|ARIANA|ARIANA|UNKNOWN
4406,UNKNOWN|BORJ LOUZIR|TUNIS|ARIANA|UNKNOWN,TUNIS,BORJ LOUZIR,ARIANA,UNKNOWN,GRAND TUNIS,ARIANA,ARIANA,ARIANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|ARIANA|ARIANA|UNKNOWN
4407,UNKNOWN|BORJ LOUZIR|TUNIS|TUNIS|UNKNOWN,TUNIS,BORJ LOUZIR,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4410,UNKNOWN|BORTAL|MANNOUBA|MANNOUBA|UNKNOWN,MANNOUBA,BORTAL,MANNOUBA,UNKNOWN,GRAND TUNIS,MANOUBA,MANOUBA,MANOUBA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|MANOUBA|MANOUBA|MANOUBA|UNKNOWN
4411,UNKNOWN|BORTAL|TUNIS|TUNIS|UNKNOWN,TUNIS,BORTAL,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4412,UNKNOWN|BOU AICHA|SEJNAN|SEJNANE|UNKNOWN,SEJNAN,BOU AICHA,SEJNANE,UNKNOWN,NORD EST,BIZERTE,SEJNENE,SEJNENE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,NORD EST|BIZERTE|SEJNENE|SEJNENE|UNKNOWN
4413,UNKNOWN|BOU ARGOUB|BOU ARGOUB|BOU ARGOUB|UNKNOWN,BOU ARGOUB,BOU ARGOUB,BOU ARGOUB,UNKNOWN,NORD EST,NABEUL,BOU ARGOUB,BOU ARGOUB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|BOU ARGOUB|BOU ARGOUB|UNKNOWN
4414,UNKNOWN|BOU MHAL|BEN AROUS|BOU MHEL|UNKNOWN,BEN AROUS,BOU MHAL,BOU MHEL,UNKNOWN,GRAND TUNIS,BEN AROUS,BOU MHEL EL BASSATINE,BOU MHEL EL BASSATINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|BEN AROUS|BOU MHEL EL BASSATINE|BOU MHEL EL BASSATINE|UNKNOWN
4415,UNKNOWN|BOU MHAL|BOU MHEL|BOU MHEL|UNKNOWN,BOU MHEL,BOU MHAL,BOU MHEL,UNKNOWN,GRAND TUNIS,BEN AROUS,BOU MHEL EL BASSATINE,BOU MHEL EL BASSATINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|BEN AROUS|BOU MHEL EL BASSATINE|BOU MHEL EL BASSATINE|UNKNOWN
4416,UNKNOWN|BOU MHEL|BEN AROUS|BOU MHEL|UNKNOWN,BEN AROUS,BOU MHEL,BOU MHEL,UNKNOWN,GRAND TUNIS,BEN AROUS,BOU MHEL EL BASSATINE,BOU MHEL EL BASSATINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|BEN AROUS|BOU MHEL EL BASSATINE|BOU MHEL EL BASSATINE|UNKNOWN
